Name,Points,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus,Pole_Vault,Javelin,1500m,Event_URL
Adam Nejedly,7473,11.06,7.1,12.52,2.0,50.27,14.41,38.24,4.5,46.8,278.06,https://www.decathlon2000.com/1544/kladno-2009/
Kyle McCarthy,7408,11.56,6.83,13.75,1.94,50.43,15.28,39.81,4.3,59.76,273.18,https://www.decathlon2000.com/1544/kladno-2009/
Rifat Artikov,7355,11.12,6.16,15.16,1.94,51.07,14.7,42.04,4.6,53.92,300.7,https://www.decathlon2000.com/1544/kladno-2009/
Andriy Klimarchuk,7143,11.31,7.04,13.4,2.0,52.23,15.17,39.34,4.3,43.31,285.62,https://www.decathlon2000.com/1544/kladno-2009/
Patrick Spinner,7055,11.22,7.22,12.69,1.79,51.52,15.41,33.45,4.1,59.05,283.13,https://www.decathlon2000.com/1544/kladno-2009/
Szymon Czapiewski,6990,11.32,6.96,11.8,1.97,52.93,15.27,40.81,4.5,49.68,310.98,https://www.decathlon2000.com/1544/kladno-2009/
Terrence Wepener,6969,11.4,6.53,13.08,2.0,52.04,15.1,37.85,4.0,51.54,291.96,https://www.decathlon2000.com/1544/kladno-2009/
Olexiy Kasyanov,8381,10.69,7.79,15.24,2.0,48.07,14.24,47.03,4.7,50.78,267.93,https://www.decathlon2000.com/1541/kladno-2010/
Aleksei Drozdov,8246,11.19,7.32,15.95,2.12,51.32,15.03,50.1,4.8,63.64,283.52,https://www.decathlon2000.com/1541/kladno-2010/
Jamie Adjetey-Nelson,8239,10.76,7.61,14.89,2.09,49.7,14.62,49.17,4.4,62.74,292.28,https://www.decathlon2000.com/1541/kladno-2010/
Maurice Smith,8186,10.79,7.15,15.15,1.94,48.25,14.2,53.02,4.6,60.14,298.05,https://www.decathlon2000.com/1541/kladno-2010/
Robert Jacob Arnold,8159,10.99,6.92,15.34,2.0,49.13,14.11,48.15,5.0,58.56,290.71,https://www.decathlon2000.com/1541/kladno-2010/
Brent Newdick,8091,11.08,7.37,13.96,1.91,49.4,14.71,46.68,4.7,64.09,269.35,https://www.decathlon2000.com/1541/kladno-2010/
Eduard Mikhan,7999,10.94,7.4,13.89,1.94,48.47,14.38,44.36,4.6,52.75,267.84,https://www.decathlon2000.com/1541/kladno-2010/
Vasili Kharlamov,7930,11.28,7.34,14.75,1.91,50.37,15.15,46.78,4.9,59.77,278.25,https://www.decathlon2000.com/1541/kladno-2010/
Marcin Drozdz,7817,11.28,7.08,13.43,2.09,51.09,14.76,44.88,5.0,57.78,296.04,https://www.decathlon2000.com/1541/kladno-2010/
Ivan Scolfaro da Silva,7657,11.36,7.01,13.0,2.0,50.0,14.75,40.3,4.6,59.1,275.46,https://www.decathlon2000.com/1541/kladno-2010/
Pavel Baar,7544,10.99,6.93,13.75,1.94,48.83,14.9,39.72,4.3,56.93,286.74,https://www.decathlon2000.com/1541/kladno-2010/
Hamdi Dhouibi,7539,11.12,6.81,14.1,1.82,48.88,14.69,43.9,4.6,50.83,281.75,https://www.decathlon2000.com/1541/kladno-2010/
Jaroslav Hedvicak,7330,10.79,7.24,11.42,1.97,48.27,14.92,32.98,4.5,43.19,280.48,https://www.decathlon2000.com/1541/kladno-2010/
Adam Pašiak,7241,11.22,7.48,13.13,2.0,54.06,16.54,42.63,5.1,52.86,325.68,https://www.decathlon2000.com/1541/kladno-2010/
Kyle McCarthy,7235,11.52,6.55,14.53,1.88,50.48,15.74,40.18,4.5,56.63,284.68,https://www.decathlon2000.com/1541/kladno-2010/
Scott McLaren,7060,11.47,6.57,13.47,1.88,50.65,15.9,41.11,4.4,50.58,284.61,https://www.decathlon2000.com/1541/kladno-2010/
Leonel Suarez,8231,11.17,7.02,13.59,2.07,49.55,14.67,45.66,5.0,67.18,267.98,https://www.decathlon2000.com/3209/kladno-2011/
Hans van Alphen,8120,11.25,7.45,15.04,1.92,49.0,15.02,43.67,4.6,66.21,261.78,https://www.decathlon2000.com/3209/kladno-2011/
Willem Coertzen,8094,11.23,7.26,14.08,2.01,48.87,14.51,42.73,4.5,66.38,266.07,https://www.decathlon2000.com/3209/kladno-2011/
Dmitri Karpov,8089,11.02,6.87,16.69,1.98,49.77,14.65,51.18,5.1,51.82,292.73,https://www.decathlon2000.com/3209/kladno-2011/
Carlos Eduardo Chinin,8068,11.08,7.39,13.57,2.07,49.38,14.33,44.99,4.7,55.47,274.42,https://www.decathlon2000.com/3209/kladno-2011/
Yordani Garcia,8067,10.85,6.87,14.77,2.01,49.5,14.36,41.97,4.9,59.84,274.77,https://www.decathlon2000.com/3209/kladno-2011/
Romain Barras,8010,11.33,7.15,15.22,1.98,49.75,14.58,43.2,4.6,61.83,265.97,https://www.decathlon2000.com/3209/kladno-2011/
Kevin Mayer,7992,11.23,7.34,12.44,2.01,48.66,14.74,38.64,4.9,60.96,259.79,https://www.decathlon2000.com/3209/kladno-2011/
Gaël Quérin,7939,11.25,7.36,13.37,1.98,48.65,14.57,40.46,4.6,55.11,254.52,https://www.decathlon2000.com/3209/kladno-2011/
Darius Draudvila,7734,10.84,7.27,15.61,1.98,49.49,14.31,41.52,4.5,55.2,319.7,https://www.decathlon2000.com/3209/kladno-2011/
Stephen Cain,7734,11.42,6.9,14.22,1.95,50.39,15.0,42.5,4.8,59.88,272.75,https://www.decathlon2000.com/3209/kladno-2011/
Brent Newdick,7695,11.07,7.06,14.24,1.92,49.62,14.9,44.79,4.6,54.01,284.37,https://www.decathlon2000.com/3209/kladno-2011/
Einar Dadi Larusson,7587,11.2,7.08,12.38,2.01,49.3,14.94,37.01,4.8,54.95,280.72,https://www.decathlon2000.com/3209/kladno-2011/
Junior Diaz,7510,10.85,6.94,14.05,1.89,47.96,15.57,41.29,4.3,52.33,281.4,https://www.decathlon2000.com/3209/kladno-2011/
Dmitri Karpov,8173,11.12,7.14,16.12,2.04,48.86,14.26,51.58,4.77,50.45,285.52,https://www.decathlon2000.com/3210/kladno-2012/
Roman Šebrle,8097,11.38,7.49,15.47,2.01,51.14,14.61,44.78,4.77,66.93,284.86,https://www.decathlon2000.com/3210/kladno-2012/
Pelle Rietveld,8073,10.98,7.19,14.35,1.86,47.78,14.09,41.51,4.97,60.65,277.93,https://www.decathlon2000.com/3210/kladno-2012/
Adam Sebastian Helcelet,8044,11.12,7.18,15.05,2.04,49.55,14.29,40.31,4.87,61.95,286.68,https://www.decathlon2000.com/3210/kladno-2012/
Einar Dadi Larusson,7898,11.23,7.35,13.99,2.04,49.16,14.49,38.74,4.77,56.03,277.12,https://www.decathlon2000.com/3210/kladno-2012/
Ali Kame,7443,11.39,7.23,12.86,1.92,50.2,14.85,38.47,4.27,60.93,283.81,https://www.decathlon2000.com/3210/kladno-2012/
Benjamin Hazell,7431,11.74,6.63,13.76,1.95,50.89,15.12,44.99,4.27,58.95,270.99,https://www.decathlon2000.com/3210/kladno-2012/
Michal Štefek,7364,11.14,6.88,13.07,1.92,48.93,15.68,38.65,4.37,57.06,283.44,https://www.decathlon2000.com/3210/kladno-2012/
Marek Lukaš,7255,11.52,6.98,13.68,1.83,51.62,14.67,36.96,4.27,63.86,291.0,https://www.decathlon2000.com/3210/kladno-2012/
Edward Dunford,7221,11.42,6.6,14.97,1.92,50.76,14.9,39.9,4.27,54.68,300.47,https://www.decathlon2000.com/3210/kladno-2012/
Andrei Krauchanka,8380,11.23,7.64,14.96,2.09,49.17,14.14,47.11,4.82,62.57,281.08,https://www.decathlon2000.com/3225/kladno-2013/
Dmitri Karpov,7978,10.99,7.11,16.21,1.94,48.95,14.5,50.14,5.02,48.59,305.34,https://www.decathlon2000.com/3225/kladno-2013/
Marek Lukaš,7753,11.09,7.17,13.46,1.88,50.64,14.71,40.35,4.62,69.17,284.51,https://www.decathlon2000.com/3225/kladno-2013/
Pawel Wiesiolek,7720,11.12,7.08,12.57,2.09,49.47,14.74,43.07,4.52,53.96,282.37,https://www.decathlon2000.com/3225/kladno-2013/
Jaroslav Hedvicak,7437,10.87,6.8,12.14,1.91,48.79,14.91,37.07,4.62,50.88,275.64,https://www.decathlon2000.com/3225/kladno-2013/
Pavel Baar,7402,11.15,6.91,12.91,1.91,49.44,15.08,39.02,4.52,55.67,287.65,https://www.decathlon2000.com/3225/kladno-2013/
Guillaume Thierry,7216,11.58,6.83,13.72,1.88,52.45,15.53,44.44,4.52,60.44,303.05,https://www.decathlon2000.com/3225/kladno-2013/
Vaclav Sedlak,7038,11.31,6.67,12.19,1.88,50.18,14.41,38.54,4.42,40.92,286.41,https://www.decathlon2000.com/3225/kladno-2013/
Dominik Siedlaczek,6998,11.3,6.73,13.39,2.0,51.07,14.62,36.09,4.02,41.68,289.55,https://www.decathlon2000.com/3225/kladno-2013/
Adam Hromcik,6996,11.15,7.07,11.59,1.82,50.18,15.01,37.84,4.22,45.1,286.06,https://www.decathlon2000.com/3225/kladno-2013/
Michal Štefek,6828,11.31,6.58,13.43,1.79,50.74,15.68,36.74,4.02,55.7,299.63,https://www.decathlon2000.com/3225/kladno-2013/
Olexiy Kasyanov,8083,10.77,7.33,14.08,2.0,48.84,14.03,43.15,4.75,49.5,274.28,https://www.decathlon2000.com/3843/kladno-2014/
Adam Sebastian Helcelet,7989,11.03,7.22,14.41,1.97,50.1,14.31,43.81,4.75,61.55,283.6,https://www.decathlon2000.com/3843/kladno-2014/
Eduard Mikhan,7987,10.87,6.95,14.55,1.91,49.55,14.67,49.88,4.85,53.33,274.72,https://www.decathlon2000.com/3843/kladno-2014/
Lars Vikan Rise,7918,11.32,7.03,16.05,2.06,51.15,15.69,44.3,4.55,68.03,280.52,https://www.decathlon2000.com/3843/kladno-2014/
Mikk Pahapill,7892,11.26,7.01,14.95,1.97,51.03,14.77,47.18,4.95,55.71,279.78,https://www.decathlon2000.com/3843/kladno-2014/
Marek Lukaš,7742,10.98,7.09,14.04,1.91,50.4,14.56,39.98,4.55,61.05,277.5,https://www.decathlon2000.com/3843/kladno-2014/
Felipe dos Santos,7652,10.68,7.11,13.41,2.0,49.37,14.22,42.54,4.25,50.8,294.8,https://www.decathlon2000.com/3843/kladno-2014/
Brent Newdick,7506,11.04,7.08,13.39,1.94,51.03,14.86,43.13,4.45,50.67,281.18,https://www.decathlon2000.com/3843/kladno-2014/
Andres Raja,7455,11.16,6.64,14.31,1.97,49.83,14.26,44.72,4.35,57.28,321.72,https://www.decathlon2000.com/3843/kladno-2014/
Vasyl Ivanytskyy,7448,11.08,7.31,12.56,2.0,50.85,15.79,40.06,4.55,54.14,284.8,https://www.decathlon2000.com/3843/kladno-2014/
Guillaume Thierry,7389,11.48,6.89,13.22,1.88,52.49,15.17,43.91,4.65,62.41,290.97,https://www.decathlon2000.com/3843/kladno-2014/
Pavel Baar,7314,11.14,6.86,13.54,1.91,50.24,15.18,39.97,4.35,54.45,290.88,https://www.decathlon2000.com/3843/kladno-2014/
Marek Lukaš,7892,11.05,7.06,14.35,1.93,50.0,14.56,40.38,4.55,65.83,271.84,https://www.decathlon2000.com/3844/kladno-2015/
Martin Roe,7842,10.95,7.42,15.15,1.9,49.2,15.35,44.81,4.45,58.21,282.95,https://www.decathlon2000.com/3844/kladno-2015/
Romain Martin,7825,11.16,6.97,14.22,2.02,49.25,14.81,39.26,4.75,59.18,277.71,https://www.decathlon2000.com/3844/kladno-2015/
Lars Vikan Rise,7715,11.42,6.98,15.42,2.05,51.26,15.7,42.99,4.45,63.05,278.35,https://www.decathlon2000.com/3844/kladno-2015/
David Hall,7651,10.84,6.83,12.16,1.96,46.98,14.98,37.86,4.45,53.43,264.79,https://www.decathlon2000.com/3844/kladno-2015/
Anderson Estevao Venancio,7539,11.12,6.96,12.92,1.93,50.23,14.7,43.92,4.65,58.41,302.43,https://www.decathlon2000.com/3844/kladno-2015/
Stefan Matula,7452,10.98,7.21,14.28,1.81,51.11,14.7,40.08,4.35,54.68,284.56,https://www.decathlon2000.com/3844/kladno-2015/
Guillaume Thierry,7417,11.71,6.9,13.84,1.9,52.16,15.29,43.95,4.55,63.35,285.81,https://www.decathlon2000.com/3844/kladno-2015/
Florent Lomba Bilisi,7157,11.46,7.04,12.63,1.99,49.8,14.65,38.55,4.05,47.96,294.09,https://www.decathlon2000.com/3844/kladno-2015/
Jack Andrew,7055,11.42,6.59,12.2,1.9,50.24,15.28,37.25,4.45,43.83,267.41,https://www.decathlon2000.com/3844/kladno-2015/
Lars Vikan Rise,7925,11.32,7.02,16.02,2.01,50.71,15.56,44.4,4.6,66.82,276.74,https://www.decathlon2000.com/3912/kladno-2016/
Marek Lukaš,7903,11.0,6.85,14.58,1.92,50.0,14.27,40.18,4.5,68.96,275.05,https://www.decathlon2000.com/3912/kladno-2016/
Mikk Pahapill,7814,11.37,7.04,15.14,1.95,52.15,14.89,47.08,4.8,61.18,283.45,https://www.decathlon2000.com/3912/kladno-2016/
Jan Doležal,7730,11.09,7.03,13.38,1.98,49.76,14.72,48.52,4.6,53.07,289.94,https://www.decathlon2000.com/3912/kladno-2016/
Ashley Bryant,7715,11.18,7.08,13.74,1.98,49.99,14.65,42.28,4.3,63.69,284.83,https://www.decathlon2000.com/3912/kladno-2016/
Ben Gregory,7702,11.22,7.04,12.93,1.92,50.09,14.58,40.26,4.9,57.22,274.41,https://www.decathlon2000.com/3912/kladno-2016/
Roman Gastaldi,7695,11.06,6.98,14.19,2.01,49.79,14.93,43.48,4.5,54.08,283.33,https://www.decathlon2000.com/3912/kladno-2016/
Martin Roe,7666,10.9,7.17,15.2,1.86,50.06,15.44,45.45,4.4,60.16,294.45,https://www.decathlon2000.com/3912/kladno-2016/
Edgars Erinš,7643,11.1,6.65,13.85,1.8,49.39,14.94,46.6,4.4,53.86,254.49,https://www.decathlon2000.com/3912/kladno-2016/
Brent Newdick,7474,11.19,6.99,13.21,1.89,50.64,14.91,41.26,4.6,57.22,286.86,https://www.decathlon2000.com/3912/kladno-2016/
Viktor Fajoyomi,7177,11.6,7.06,13.25,2.1,51.68,15.33,38.97,4.4,45.0,293.04,https://www.decathlon2000.com/3912/kladno-2016/
Kerinde da Silva,7121,10.84,7.0,12.2,1.95,49.1,15.16,33.9,4.1,43.64,282.54,https://www.decathlon2000.com/3912/kladno-2016/
Simon Ziegler,7041,11.16,6.77,11.9,1.83,49.54,15.58,30.32,4.7,50.64,277.13,https://www.decathlon2000.com/3912/kladno-2016/
Larbi Bourrada,8120,10.76,7.26,12.4,2.05,48.47,14.26,40.17,4.8,62.49,272.34,https://www.decathlon2000.com/4008/kladno-2017/
Willem Coertzen,7804,11.12,7.23,13.38,1.9,49.82,14.53,42.56,4.2,66.77,271.11,https://www.decathlon2000.com/4008/kladno-2017/
Martin Roe,7741,10.87,6.92,15.24,1.96,50.38,15.27,40.89,4.5,63.65,287.35,https://www.decathlon2000.com/4008/kladno-2017/
Lars Vikan Rise,7570,11.37,7.01,14.82,1.93,51.38,15.82,42.5,4.5,61.34,274.4,https://www.decathlon2000.com/4008/kladno-2017/
Rene Stauss,7508,11.24,6.73,14.33,1.99,51.32,15.54,42.19,4.8,56.05,288.12,https://www.decathlon2000.com/4008/kladno-2017/
Keegan Cooke,7038,11.55,6.85,12.81,1.87,49.83,15.27,36.3,4.0,50.06,270.64,https://www.decathlon2000.com/4008/kladno-2017/
Jan Doležal,8033,11.06,7.22,14.84,1.99,49.73,14.72,47.45,4.9,56.69,284.89,https://www.decathlon2000.com/4026/kladno-2018/
Luiz Alberto de Araujo,7954,10.92,7.12,14.22,1.93,49.88,14.5,46.41,4.8,56.45,278.37,https://www.decathlon2000.com/4026/kladno-2018/
Marek Lukaš,7814,11.09,6.97,14.58,1.9,51.38,14.75,42.59,4.8,64.66,279.72,https://www.decathlon2000.com/4026/kladno-2018/
Ben Gregory,7582,11.45,7.03,13.34,1.9,49.84,14.76,39.84,4.8,54.52,272.46,https://www.decathlon2000.com/4026/kladno-2018/
John Lane,7545,10.89,7.28,13.41,1.96,48.93,14.68,40.8,4.8,52.88,328.77,https://www.decathlon2000.com/4026/kladno-2018/
Reinis Kregers,7487,11.23,7.01,13.8,1.93,50.79,15.76,43.93,4.5,57.35,282.82,https://www.decathlon2000.com/4026/kladno-2018/
Christian Plaziat,7944,10.9,7.52,14.08,2.13,50.49,14.87,44.24,4.3,51.82,271.18,https://www.decathlon2000.com/4414/talence-1986/
Jens Petersson,7852,10.97,7.41,14.33,1.95,49.06,14.96,45.16,4.6,53.56,284.49,https://www.decathlon2000.com/4414/talence-1986/
Dave Johnson,7841,11.12,7.12,12.66,2.01,48.68,14.37,42.74,4.6,64.56,268.72,https://www.decathlon2000.com/4414/talence-1986/
Thomas Fahner,7838,11.08,7.06,14.39,1.92,49.8,14.79,41.7,4.8,60.56,278.3,https://www.decathlon2000.com/4414/talence-1986/
Andre Preysing,7715,11.41,7.07,12.78,2.1,48.69,14.93,40.02,4.8,49.0,270.4,https://www.decathlon2000.com/4414/talence-1986/
Gary Kinder,7671,11.13,7.14,15.02,1.89,51.28,15.28,45.12,4.8,65.54,312.05,https://www.decathlon2000.com/4414/talence-1986/
Hans-Joachim Häberle,7593,11.26,7.07,13.62,1.86,49.9,15.64,43.74,4.4,59.04,263.58,https://www.decathlon2000.com/4414/talence-1986/
Patrick Gellens,7499,11.02,7.13,13.38,1.95,50.15,15.51,41.02,4.5,48.68,270.83,https://www.decathlon2000.com/4414/talence-1986/
Philippe Collet,7011,10.89,6.66,12.2,1.8,52.84,15.94,36.32,5.61,50.58,324.35,https://www.decathlon2000.com/4414/talence-1986/
Pavel Tarnovetski,8220,11.17,7.34,14.82,2.05,49.24,15.04,48.52,5.02,57.14,272.98,https://www.decathlon2000.com/4413/talence-1987/
Christian Plaziat,8121,10.91,7.62,14.01,2.02,49.31,14.59,41.0,4.82,58.22,272.94,https://www.decathlon2000.com/4413/talence-1987/
William Motti,8077,11.35,7.0,15.11,2.11,48.98,14.77,47.58,4.52,62.62,280.97,https://www.decathlon2000.com/4413/talence-1987/
Gary Kinder,8039,10.96,7.15,15.59,1.96,50.0,15.03,47.16,5.02,64.16,304.09,https://www.decathlon2000.com/4413/talence-1987/
Dave Steen,8037,11.25,7.3,13.35,1.9,47.97,14.86,42.44,5.02,62.58,268.24,https://www.decathlon2000.com/4413/talence-1987/
Andre Preysing,7944,11.29,7.18,12.68,2.14,47.87,14.87,40.38,5.02,52.48,274.74,https://www.decathlon2000.com/4413/talence-1987/
Timothy Bright,7929,11.18,7.05,13.77,2.05,49.53,14.38,40.06,5.22,54.26,283.47,https://www.decathlon2000.com/4413/talence-1987/
Michael Smith,7738,11.08,7.07,13.28,1.99,47.69,14.81,41.58,4.12,59.42,273.52,https://www.decathlon2000.com/4413/talence-1987/
Rene Günther,7623,11.69,6.77,14.37,1.99,50.67,15.02,45.02,4.42,59.16,269.9,https://www.decathlon2000.com/4413/talence-1987/
Karl-Heinz Fichtner,8077,11.41,7.18,15.05,1.99,52.03,15.71,43.6,5.02,51.8,286.84,https://www.decathlon2000.com/4413/talence-1987/
Greg Richards,7534,11.39,7.2,13.96,1.9,50.14,15.02,47.02,4.42,52.6,288.5,https://www.decathlon2000.com/4413/talence-1987/
Patrick Gellens,7377,11.33,7.05,13.13,1.96,50.32,15.87,40.94,4.72,49.88,280.59,https://www.decathlon2000.com/4413/talence-1987/
Ivan Babi,7377,11.38,6.94,13.76,1.96,50.75,14.32,37.38,4.62,46.38,282.96,https://www.decathlon2000.com/4413/talence-1987/
Thierry Vigneron,7038,11.61,6.85,10.86,1.87,52.74,15.06,33.12,5.63,47.44,295.74,https://www.decathlon2000.com/4413/talence-1987/
Christian Plaziat,8512,10.69,7.74,13.51,2.16,48.16,14.15,43.74,4.9,55.76,264.01,https://www.decathlon2000.com/4095/talence-1988/
Christian Schenk,8475,11.1,7.63,15.17,2.22,49.5,15.09,47.6,4.7,60.08,261.41,https://www.decathlon2000.com/4095/talence-1988/
Dave Steen,8415,11.02,7.56,13.99,1.98,48.22,14.95,44.08,5.2,65.36,261.46,https://www.decathlon2000.com/4095/talence-1988/
Alain Blondel,8387,11.03,7.58,13.7,1.98,47.99,14.15,45.28,5.1,56.8,259.67,https://www.decathlon2000.com/4095/talence-1988/
Robert de Wit,8306,11.06,7.02,14.45,1.98,48.35,14.25,46.0,5.0,61.42,260.19,https://www.decathlon2000.com/4095/talence-1988/
Thomas Fahner,8248,10.88,7.27,15.0,1.95,48.69,14.65,47.02,4.9,60.82,272.76,https://www.decathlon2000.com/4095/talence-1988/
Pavel Tarnovetski,8223,11.17,7.53,14.77,2.01,48.91,14.93,46.04,4.9,58.18,266.56,https://www.decathlon2000.com/4095/talence-1988/
Uwe Freimuth,8065,11.27,7.31,14.93,1.92,49.3,14.88,47.28,4.8,61.1,271.92,https://www.decathlon2000.com/4095/talence-1988/
Rene Günther,8023,11.46,7.24,14.93,2.04,50.55,15.03,47.84,4.8,54.78,262.36,https://www.decathlon2000.com/4095/talence-1988/
Petri Keskitalo,8002,10.75,7.51,14.41,1.95,50.09,14.15,43.4,4.6,60.3,292.13,https://www.decathlon2000.com/4095/talence-1988/
Michael Smith,7949,10.86,6.97,14.9,2.01,48.37,14.5,37.7,4.4,62.76,273.27,https://www.decathlon2000.com/4095/talence-1988/
Hans-Ulrich Riecke,7936,10.92,7.6,15.08,1.95,50.1,14.89,41.34,4.4,62.18,280.39,https://www.decathlon2000.com/4095/talence-1988/
Roman Hraban,7841,10.98,7.14,15.63,1.92,49.4,14.74,45.62,4.8,56.34,304.27,https://www.decathlon2000.com/4095/talence-1988/
Patrick Gellens,7778,10.95,7.29,13.45,1.95,50.25,15.65,43.0,5.0,52.46,271.81,https://www.decathlon2000.com/4095/talence-1988/
Sten Ekberg,7599,11.33,6.85,13.74,2.01,50.43,15.07,44.78,4.5,58.0,286.35,https://www.decathlon2000.com/4095/talence-1988/
Veroslav Valenta,7464,11.4,7.17,14.89,1.89,51.91,15.0,44.26,4.5,53.98,291.09,https://www.decathlon2000.com/4095/talence-1988/
Frederic Sacco,7453,11.33,6.95,15.41,2.01,52.83,15.6,41.1,4.7,54.18,291.41,https://www.decathlon2000.com/4095/talence-1988/
Georg Werthner,7445,11.66,6.92,13.47,1.92,51.03,15.43,36.54,4.4,65.06,262.04,https://www.decathlon2000.com/4095/talence-1988/
Luigi Longarato,7162,11.08,6.7,12.82,1.92,49.78,14.84,38.6,4.0,50.24,284.88,https://www.decathlon2000.com/4095/talence-1988/
Christian Plaziat,8438,10.97,7.73,14.02,2.13,48.57,14.08,45.12,5.0,52.82,266.26,https://www.decathlon2000.com/702/talence-1989/
Dave Johnson,8361,11.2,7.2,14.18,2.04,48.77,14.49,46.64,5.0,66.46,265.76,https://www.decathlon2000.com/702/talence-1989/
Michael Smith,8317,10.96,7.52,14.25,2.07,48.44,14.64,44.24,4.4,68.4,266.81,https://www.decathlon2000.com/702/talence-1989/
Alain Blondel,8182,11.36,7.15,12.79,2.01,48.09,14.4,43.34,5.3,56.54,257.16,https://www.decathlon2000.com/702/talence-1989/
Rišardas Malachovskis,8117,11.52,6.9,13.81,2.1,48.86,14.73,45.26,4.8,61.0,255.57,https://www.decathlon2000.com/702/talence-1989/
Gary Kinder,8078,11.19,6.99,16.16,2.07,51.69,14.97,50.48,5.0,67.68,313.68,https://www.decathlon2000.com/702/talence-1989/
Simon Poelman,8039,10.95,7.15,14.93,2.04,50.6,14.76,42.88,5.0,54.36,270.74,https://www.decathlon2000.com/702/talence-1989/
Sheldon Blockburger,7982,11.18,7.46,13.5,2.13,49.99,14.79,42.4,4.7,62.16,289.67,https://www.decathlon2000.com/702/talence-1989/
Rene Günther,7868,11.6,7.2,14.31,2.04,50.96,15.02,48.1,4.7,55.46,269.37,https://www.decathlon2000.com/702/talence-1989/
Robert Zmelik,7847,11.19,7.69,12.87,2.07,50.85,14.23,39.2,4.7,52.8,276.71,https://www.decathlon2000.com/702/talence-1989/
Kip Janvrin,7831,11.31,6.84,14.11,1.98,49.61,15.23,39.92,4.9,55.96,251.8,https://www.decathlon2000.com/702/talence-1989/
Steve Odgers,7614,11.24,6.56,14.13,1.95,48.62,15.44,45.6,4.4,59.4,279.06,https://www.decathlon2000.com/702/talence-1989/
Patrick Gellens,7497,11.16,7.01,13.45,2.01,49.77,15.95,39.2,4.5,51.94,267.66,https://www.decathlon2000.com/702/talence-1989/
Christian Plaziat,8525,10.55,7.78,13.87,2.1,48.27,14.06,45.24,4.9,54.56,266.11,https://www.decathlon2000.com/703/talence-1990/
Christian Schenk,8330,11.42,7.47,15.2,2.19,50.79,15.21,48.86,4.9,60.48,265.36,https://www.decathlon2000.com/703/talence-1990/
Alain Blondel,8155,10.89,7.34,13.1,2.01,49.29,14.25,43.66,5.1,50.9,259.29,https://www.decathlon2000.com/703/talence-1990/
Antonio Penalver,8143,11.01,7.33,15.67,2.04,51.39,14.66,45.76,4.8,57.1,268.84,https://www.decathlon2000.com/703/talence-1990/
Andrei Nazarov,8079,10.94,7.28,12.44,2.13,50.63,14.03,43.9,4.8,56.28,271.62,https://www.decathlon2000.com/703/talence-1990/
Christian Mandrou,7730,11.02,7.08,12.05,2.01,49.13,14.47,39.16,4.4,57.98,267.26,https://www.decathlon2000.com/703/talence-1990/
Ivan Babi,7641,11.1,7.03,13.07,2.04,51.27,14.6,41.28,4.6,51.39,273.09,https://www.decathlon2000.com/703/talence-1990/
Raphael Coscoluella,7483,10.74,7.24,10.68,1.95,49.69,14.3,32.62,4.5,50.86,266.79,https://www.decathlon2000.com/703/talence-1990/
Jerome Coyco,7355,11.49,6.79,11.97,1.95,52.07,14.87,38.88,5.2,43.92,265.71,https://www.decathlon2000.com/703/talence-1990/
Jean-Bernard Royer,7171,11.34,6.39,12.6,1.98,50.62,14.96,39.16,4.6,54.86,302.52,https://www.decathlon2000.com/703/talence-1990/
Eric Levard,7167,11.59,6.85,12.76,1.95,50.91,15.21,34.42,4.4,47.8,260.52,https://www.decathlon2000.com/703/talence-1990/
Domenique Klinnick,7040,11.19,6.39,13.45,1.77,49.95,14.81,42.86,4.1,51.44,295.99,https://www.decathlon2000.com/703/talence-1990/
Loic Moreau,6986,11.38,6.67,12.04,2.01,51.08,15.07,35.88,4.2,42.5,275.0,https://www.decathlon2000.com/703/talence-1990/
Christian Plaziat,8456,10.93,7.73,15.07,2.12,48.35,14.1,47.08,4.9,52.62,275.71,https://www.decathlon2000.com/704/talence-1991/
Mikhail Medved,8216,11.27,7.42,16.08,2.06,51.03,15.01,49.2,4.9,62.36,277.96,https://www.decathlon2000.com/704/talence-1991/
Simon Poelman,8168,11.09,7.21,15.35,2.06,50.77,14.38,43.66,5.0,58.38,272.9,https://www.decathlon2000.com/704/talence-1991/
Eduard Hämäläinen,8064,11.18,7.02,13.83,2.06,48.92,14.44,46.44,5.0,52.64,272.21,https://www.decathlon2000.com/704/talence-1991/
Frank Müller,8017,11.08,7.48,13.73,1.97,48.4,14.76,41.78,4.7,60.7,273.9,https://www.decathlon2000.com/704/talence-1991/
Alain Blondel,7988,11.08,7.21,13.06,1.91,48.51,14.26,42.96,5.0,52.76,262.25,https://www.decathlon2000.com/704/talence-1991/
Andrew Fucci,7898,11.23,7.46,12.61,2.06,49.46,14.29,40.84,4.9,58.76,292.53,https://www.decathlon2000.com/704/talence-1991/
Steve Fritz,7887,11.11,7.15,12.58,2.15,49.9,14.82,42.2,4.8,57.22,281.45,https://www.decathlon2000.com/704/talence-1991/
Robert de Wit,7846,11.33,7.01,14.84,1.85,49.96,14.77,45.0,4.8,62.24,275.51,https://www.decathlon2000.com/704/talence-1991/
Dan O'Brien®,8891,10.43,8.08,16.69,2.07,48.51,13.98,48.56,5.0,62.58,282.1,https://www.decathlon2000.com/734/talence-1992/
Robert Zmelik,8344,10.75,7.67,13.26,2.07,49.62,14.1,45.4,4.8,61.08,272.67,https://www.decathlon2000.com/734/talence-1992/
